email,customer_id,employee_index,country,sex,age,joindate,customer_index6,customer_life,customer_relation,res_index,for_index,prov_code,prov_name,activity_index,income,segmentation,CheckingAccount,SavingsAccount,CreditCard,HomeLoan,AutoLoan,InvestmentAccount,RetirementAccount,MoneyMarketAccount,CDAccount,DebitCard,OnlineBanking,Mortgage,DirectDeposit,Pension,BillPay,PersonalLoan,BrokerageAccount,TrustAccount,OverdraftProtection,PrepaidCard,MoneyTransfer,DirectDebit,BusinessAccount,SafeDepositBox
samantha78@example.com,6384059,S,MX,F,75,18/11/21,10,8,B,S,N,,Port Erik,0.5369583811626205,177702.6356575547,Premium,1,1,0,0,0,1,1,0,0,1,0,0,0.0,0.0,1,1,0,0,0,0,1,1,0,0
amanda90@example.net,4010514,S,MX,M,20,30/03/19,5,4,B,N,N,38.0,Baldwinland,0.6406211589034265,99526.81897031177,Business,1,1,1,0,0,1,0,1,1,1,1,0,0.0,,0,0,0,1,0,1,0,1,1,0
stephanie08@example.com,9690069,S,MX,M,71,06/12/20,8,6,C,N,S,,Clarkstad,0.3178630033198765,157070.59428030625,Individual,1,1,0,0,1,1,0,0,1,1,1,0,,1.0,0,0,1,1,1,1,1,0,0,1
rfoster@example.com,6996812,N,CA,F,75,06/04/21,5,11,A,S,N,6.0,North John,0.176441819886353,40579.90280852547,Individual,0,1,1,0,1,0,0,0,1,1,0,0,0.0,,1,0,1,1,0,1,1,0,1,0
sullivanrussell@example.com,8341847,S,CA,O,31,26/06/18,7,9,B,S,S,45.0,Moralesburgh,0.25523294885289427,161022.90084233286,Individual,0,1,1,1,0,0,0,0,1,1,1,1,,0.0,0,0,1,1,0,1,0,1,1,0
ashleyibarra@example.org,7835503,S,US,F,46,03/04/19,9,17,C,N,S,14.0,Hestermouth,0.3056800424004392,84365.57603837852,Premium,0,0,1,0,1,1,1,0,0,1,1,0,,,0,0,0,1,0,1,0,1,1,0
madison99@example.org,5586704,N,MX,M,39,31/05/15,10,13,B,S,N,16.0,Lake Donna,0.5123165329240338,91252.69796608535,Premium,0,1,1,1,0,0,0,0,0,0,1,1,0.0,0.0,1,0,1,0,0,0,0,1,1,0
michael41@example.net,9763176,S,US,M,48,07/05/22,6,5,C,N,S,,Port Kenneth,0.9578687841637572,183692.07171107514,Individual,1,1,0,1,0,0,1,1,1,1,0,0,1.0,1.0,1,0,1,1,1,0,1,1,0,1
elizabethbennett@example.net,6003508,S,CA,F,46,06/05/20,9,4,C,S,S,2.0,Jonesfort,0.5396171096245275,158326.13890871714,Premium,1,0,1,0,1,1,1,0,1,1,0,1,0.0,0.0,1,0,1,1,1,1,1,0,0,0
austinfrazier@example.org,1021252,S,US,M,27,24/02/22,1,4,B,N,S,25.0,North Roymouth,0.6969662776517359,178640.37949021687,Premium,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0,0,1,0,0,1,1,0,0,0
clopez@example.com,5387281,N,MX,M,61,25/06/20,10,16,B,S,S,18.0,Lake Donald,0.0749274461988707,22030.108694873732,Premium,1,0,0,0,1,1,1,1,0,0,0,0,1.0,1.0,0,0,0,1,1,1,0,0,1,0
uroth@example.net,4540251,N,US,M,25,31/01/16,0,8,A,N,S,13.0,East James,0.766418893395965,154070.75380852143,Business,1,0,0,0,0,0,0,1,1,0,0,1,1.0,,0,1,1,1,0,0,0,0,0,1
nbutler@example.com,8961754,S,MX,F,53,21/01/24,4,2,B,N,N,46.0,Lake Jillport,0.7384131966456854,193937.47186563956,Premium,1,0,0,0,1,0,0,0,1,1,0,0,,0.0,0,1,0,0,1,1,1,0,0,1
gillchristopher@example.net,6170226,S,CA,F,70,23/01/19,6,3,B,N,N,31.0,East Amanda,0.12411606202426229,60854.022597828385,Premium,0,1,1,1,1,1,0,0,1,0,0,0,1.0,1.0,0,0,0,0,0,0,1,1,0,1
tina85@example.com,4098227,S,CA,F,62,29/10/22,0,20,A,N,S,50.0,Fowlerborough,0.1313349204752119,115535.15676108838,Business,0,0,1,0,1,1,0,1,1,1,1,1,1.0,,0,1,0,1,0,0,0,0,0,1
carrollmelissa@example.net,4326803,S,US,O,74,21/05/18,3,13,B,S,N,36.0,Debrafurt,0.5751364175456862,161546.53772662347,Business,0,1,0,0,1,0,1,0,1,1,0,0,1.0,,0,0,1,0,1,1,0,1,0,1
nathan00@example.net,4865991,N,MX,M,72,10/01/17,4,19,A,N,S,41.0,Danielburgh,0.4985793307648445,95046.32748497803,Premium,1,0,1,1,1,0,0,1,1,0,1,1,0.0,1.0,0,1,1,0,0,1,1,1,0,1
melinda85@example.org,8469470,S,US,O,23,27/07/22,2,3,C,S,N,32.0,Danielside,0.26559890444577816,41052.01341716049,Premium,0,0,1,0,1,1,0,0,1,0,0,1,,0.0,1,1,0,1,0,0,1,1,0,1
pjohnson@example.org,1148291,N,CA,O,73,01/08/22,10,12,A,S,S,20.0,Petersonbury,0.3989245983234747,105358.88273326623,Individual,1,0,0,1,1,0,1,1,1,0,1,1,1.0,,1,0,0,0,0,0,1,0,0,1
ryan45@example.org,5046518,N,US,O,74,18/05/22,8,16,B,N,S,40.0,Robertberg,0.5877410968032117,76574.2572934306,Business,1,1,1,0,0,1,0,0,1,1,1,0,0.0,1.0,1,1,1,0,0,0,0,1,0,0
dereksullivan@example.com,9513053,S,CA,M,19,08/02/21,6,17,C,N,N,21.0,North Christopher,0.18416133667206458,82054.13847228225,Premium,1,1,0,0,1,0,1,1,1,1,0,0,1.0,,0,1,1,0,1,1,1,0,1,0
ymills@example.net,9570598,S,US,M,75,23/01/24,0,11,B,S,S,20.0,Garciaborough,0.22323743251940997,157602.27220048718,Business,1,1,0,1,1,1,0,1,0,1,0,1,1.0,0.0,1,0,0,1,0,1,0,1,1,1
marieortiz@example.com,3507925,S,MX,O,42,24/05/21,6,15,C,N,N,34.0,Smithport,0.2545817625359553,185626.41879793294,Business,1,1,0,1,0,0,0,0,0,1,1,0,,,1,0,1,0,1,0,0,0,1,0
raymondgomez@example.org,1511811,N,CA,M,74,20/12/22,8,4,B,S,S,15.0,Richardbury,0.8721497904386951,122529.90320045222,Premium,0,1,1,0,1,1,1,0,0,0,0,0,,0.0,0,1,0,0,1,1,1,0,0,0
jean62@example.com,9530344,S,US,M,50,18/12/17,10,14,A,S,S,8.0,West Laura,0.616671312363824,81620.36119936508,Business,0,0,0,0,1,1,0,0,1,0,1,1,1.0,1.0,1,0,0,0,0,0,0,1,1,1
jonathan44@example.net,6804976,S,MX,M,44,11/02/18,2,19,A,S,N,49.0,Coxton,0.9657672521952184,127235.16501524851,Business,1,0,1,1,1,1,1,1,0,1,0,1,0.0,,1,0,1,1,0,1,0,1,0,1
dana24@example.com,6665934,S,MX,O,33,29/09/24,9,17,A,N,S,17.0,North Thomasburgh,0.23828400568547048,117207.28448362477,Business,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0,1,1,0,0,0,0,1,1,0
richardking@example.net,4971111,N,CA,F,56,03/03/16,9,8,C,N,S,8.0,North Daniel,0.1004695246578915,167958.88349963984,Individual,0,0,1,0,1,1,1,0,1,1,0,1,,0.0,0,1,1,1,1,0,0,1,1,1
williamchapman@example.net,8809393,N,CA,O,75,21/01/25,4,20,C,S,N,54.0,Gabrielton,0.2583487385419331,96753.31032958599,Premium,0,0,0,0,0,1,1,1,1,1,1,1,1.0,1.0,1,0,1,1,1,1,0,1,0,1
ycarlson@example.net,2228717,N,MX,M,19,18/07/17,10,10,B,S,S,22.0,Davishaven,0.9741042649538014,65671.13848233092,Individual,1,1,1,1,0,0,0,0,1,1,0,1,1.0,0.0,0,0,1,1,0,1,1,1,0,0
guerrabrian@example.org,2888834,S,US,O,21,22/02/25,2,9,A,N,S,23.0,East Jeremiah,0.15733682307522812,115174.70518713466,Individual,1,1,0,1,0,0,0,0,1,1,0,0,1.0,,0,1,1,0,1,0,0,0,1,0
rogersstephanie@example.net,1764287,N,US,M,57,07/06/19,8,16,C,N,N,18.0,Heathertown,0.35446136688355256,136396.09124622663,Business,1,1,1,1,0,0,0,1,1,1,1,0,0.0,1.0,1,0,0,0,0,0,0,1,1,1
allen85@example.net,4699918,N,CA,F,39,22/11/23,5,2,C,N,N,28.0,New Wendy,0.8950729702298186,36022.60205875314,Individual,0,0,1,0,0,0,0,0,0,1,0,1,1.0,,1,0,1,1,0,0,0,1,0,1
earltapia@example.net,8821419,N,MX,M,36,22/03/18,0,19,C,S,S,15.0,Donovanmouth,0.4834748012551011,66857.34359508796,Individual,0,1,1,1,0,1,1,0,0,0,1,0,0.0,1.0,0,1,1,1,0,1,0,1,0,1
aavila@example.org,1695309,N,US,M,25,23/04/19,10,12,C,S,S,37.0,East Kristin,0.9586017369621749,80146.05721740823,Premium,1,1,0,1,0,1,0,0,0,0,0,0,0.0,1.0,0,1,1,0,1,1,0,1,1,1
kristybaker@example.com,4228613,N,MX,F,26,13/05/19,1,4,B,N,S,44.0,Carolfort,0.9011288769115392,196562.78065516154,Premium,1,0,1,0,1,1,0,1,1,1,0,1,1.0,,0,1,0,1,1,0,1,0,1,1
ochoatiffany@example.net,7384048,N,CA,F,24,20/08/18,6,16,B,S,N,40.0,Michellefurt,,21756.730593782926,Business,1,1,0,1,1,0,0,1,1,1,1,0,1.0,0.0,1,1,0,1,1,1,0,0,1,0
ryanhampton@example.org,1624699,N,CA,F,39,29/06/17,3,14,A,S,N,35.0,Waynestad,0.6142465125792529,75082.0095122761,Business,1,1,1,0,1,1,1,1,0,0,1,1,1.0,1.0,0,1,1,0,0,1,0,1,0,1
sleonard@example.com,8775633,S,CA,M,29,01/11/15,9,8,A,S,S,52.0,Hoopermouth,,79257.61248918249,Business,1,0,0,1,1,1,0,0,1,1,1,1,0.0,1.0,0,0,1,1,0,1,1,1,1,1
cthompson@example.com,1903048,S,MX,O,20,20/09/23,6,1,A,N,S,,West Jonathanberg,0.3998180758890113,58118.643331429965,Business,0,0,0,1,1,0,0,1,1,1,0,0,1.0,1.0,0,1,0,1,1,0,0,0,0,1
bartonhoward@example.org,6678144,S,CA,M,23,02/07/20,7,19,C,S,N,38.0,East Pamelaton,0.6572140312134779,49828.353763229876,Business,1,0,0,0,0,1,1,1,0,0,0,1,1.0,,0,0,0,1,1,1,1,0,1,1
karen64@example.org,7289031,S,US,M,76,18/01/22,6,1,B,S,N,27.0,Johnsonborough,0.02065646736809912,153324.48869439503,Premium,1,0,0,0,1,1,1,0,1,1,0,0,0.0,,0,0,0,0,1,1,0,0,0,0
rcooper@example.org,2769282,N,US,F,73,14/06/20,0,17,B,N,N,7.0,South Jenniferborough,0.9641740280229911,48900.27794271041,Business,0,0,1,1,1,1,0,0,1,1,1,1,0.0,0.0,1,0,1,1,1,1,1,1,0,0
devon18@example.com,4635700,S,US,O,66,31/08/21,5,11,B,S,N,21.0,Jonathantown,0.02971122521844838,93528.00806538205,Individual,1,0,0,0,0,1,0,0,1,0,0,1,0.0,0.0,0,1,1,0,0,0,0,1,0,1
gortiz@example.com,9577259,S,CA,O,26,02/06/15,4,5,B,S,S,,Webermouth,,188297.19250070583,Individual,1,1,1,0,1,0,0,1,1,0,0,0,1.0,,1,1,0,1,1,1,0,1,0,1
derekwilson@example.com,8009511,N,US,M,55,28/11/19,8,17,B,S,S,29.0,Kennethberg,0.8747652203492422,176456.32681201518,Individual,0,1,0,0,1,0,0,1,0,1,1,0,0.0,0.0,1,1,0,0,1,1,0,1,1,0
aliciamcmahon@example.net,6663039,N,MX,M,75,12/03/16,6,10,A,S,N,21.0,Josephhaven,,127639.40286131982,Individual,0,1,0,1,1,1,0,0,0,1,1,0,1.0,,0,1,1,0,1,0,1,0,1,1
griffinconnie@example.org,1536632,S,CA,F,70,23/01/19,6,10,C,N,S,11.0,East Joseph,0.09237824886394952,98138.48410026022,Premium,1,1,1,0,0,0,0,1,1,0,1,0,0.0,0.0,0,0,1,1,0,1,0,1,1,0
jonesbrandon@example.org,7276454,N,MX,F,53,09/10/18,7,13,B,N,S,4.0,Kerrfort,0.191025812005581,37880.78923392059,Business,0,1,1,0,1,0,0,1,1,1,0,0,0.0,0.0,0,0,0,0,1,1,1,0,0,0
charles20@example.org,9632538,S,MX,F,52,17/03/23,7,20,B,S,N,22.0,Hillmouth,0.7436253761784316,168958.858957725,Business,1,0,1,1,0,1,1,0,0,1,0,1,1.0,,0,1,0,0,1,0,1,0,0,1
adamslaura@example.com,9049714,N,MX,M,34,23/12/18,8,7,C,S,N,24.0,Adamview,0.44122862702643606,192761.4383220136,Business,1,0,0,0,0,0,1,0,0,0,1,0,1.0,,0,0,1,0,1,1,1,0,1,0
ramirezadriana@example.org,9959473,S,CA,O,41,07/12/22,1,6,B,N,S,2.0,Martinezmouth,0.5524464682754372,61727.52160900833,Premium,1,0,0,0,1,0,1,0,0,0,1,0,0.0,,1,1,0,1,0,0,1,0,0,1
dmartin@example.net,7851122,S,MX,M,48,07/06/23,4,12,A,N,S,,West Michealport,0.4791478349561614,108121.36949200157,Premium,1,1,1,0,0,1,0,0,0,0,1,1,0.0,0.0,0,1,1,1,0,0,1,0,0,0
mchen@example.org,4192153,N,MX,F,49,09/05/20,10,20,C,N,N,16.0,Port Joel,0.2757353565124878,70085.75226962307,Premium,0,0,1,0,1,0,0,0,1,0,1,0,0.0,,0,1,0,0,1,0,0,0,1,0
mark45@example.net,8489543,S,US,F,53,19/02/20,1,7,C,N,S,9.0,Tylermouth,0.32638638689788446,181682.3220698904,Premium,0,1,0,1,1,0,1,0,0,0,0,0,0.0,1.0,0,1,0,1,0,1,0,0,1,1
lfrazier@example.org,9456428,N,MX,F,57,22/07/17,6,13,B,S,N,42.0,Bryantchester,0.8211008072987882,117742.44199747733,Business,1,0,0,1,0,0,1,1,1,1,1,0,1.0,,1,0,0,0,0,0,1,1,0,1
xruiz@example.org,1467178,N,CA,O,46,31/05/21,3,6,C,N,N,42.0,Mcdanielville,,195653.25543844598,Premium,0,0,1,0,1,0,1,1,0,1,0,0,0.0,1.0,1,0,1,0,1,1,0,1,0,1
hunterjoe@example.org,8233582,N,CA,F,20,13/09/16,7,19,A,N,N,41.0,South Antonio,0.8747321012262269,98347.23436554224,Business,0,1,1,1,1,0,1,0,0,0,1,1,0.0,0.0,0,0,1,0,0,1,1,0,0,0
andrewphillips@example.net,9065356,N,US,F,56,14/02/24,6,1,A,N,N,44.0,Sarahfurt,0.6298210677542212,164644.41598019295,Premium,1,1,1,1,0,1,1,0,1,1,0,1,1.0,,1,0,1,0,0,0,1,1,0,1
douglasthompson@example.org,9259259,S,CA,O,37,27/06/22,9,14,C,S,N,36.0,Butlerborough,,31134.928252436053,Premium,0,0,1,0,1,1,0,1,1,1,0,0,0.0,1.0,1,1,1,0,0,0,0,1,0,1
ellisdanielle@example.org,6835524,S,CA,F,40,30/04/17,3,9,C,S,S,54.0,North Kayla,0.8226469825314953,65150.981373194176,Premium,1,0,0,1,1,1,1,0,0,0,1,0,,,1,0,0,1,0,1,1,1,1,1
jamesmartin@example.org,9774716,S,US,O,46,20/05/17,5,1,C,S,N,44.0,Bridgetchester,0.6485713956182253,141203.31430088705,Premium,1,0,1,0,1,0,0,0,1,1,0,0,,0.0,0,0,0,0,1,1,1,0,1,0
daviskevin@example.net,9580136,N,US,M,78,19/07/23,4,18,B,N,N,27.0,Port Terri,0.6557359199909399,30968.02883442388,Individual,1,1,0,0,1,1,1,0,0,1,1,1,0.0,1.0,0,1,1,0,1,1,0,0,1,1
edward10@example.com,8929274,N,US,M,26,31/08/15,4,15,A,S,S,6.0,Lambertmouth,0.3634310917443976,153949.13478263238,Business,0,1,1,0,1,1,1,0,0,0,1,0,0.0,0.0,1,1,1,0,0,0,0,1,1,0
parkerricky@example.org,2187598,S,US,F,66,28/10/20,3,17,A,S,S,11.0,Robertsonbury,0.48663346886098746,57385.660673559294,Business,0,0,1,1,0,1,1,0,1,0,0,0,,,1,0,0,0,0,1,1,0,1,1
baileylaura@example.com,1781721,S,MX,F,24,22/03/22,4,16,A,S,N,,West Joshua,0.8746434214605956,197531.49816684925,Business,1,1,1,0,0,0,1,0,1,1,0,1,1.0,,0,1,0,0,1,1,0,1,1,0
colleenwright@example.net,7337055,S,CA,O,78,17/08/23,4,10,B,N,S,16.0,New Amanda,0.7616627301167459,135115.84047329015,Individual,0,1,0,1,1,1,0,0,1,1,0,1,0.0,,0,1,1,1,1,1,0,1,1,0
gloria04@example.org,9618760,N,CA,M,71,24/10/20,2,10,C,N,S,14.0,Port Lauren,0.05841845647950927,134691.9694954013,Business,1,1,0,0,1,1,0,0,0,0,1,1,0.0,0.0,1,0,1,0,0,0,0,0,0,1
edwardsryan@example.com,8670899,S,US,M,22,20/08/16,9,13,A,N,N,41.0,Fisherfort,0.23486308118518628,142686.8711797131,Business,1,0,1,1,0,0,0,1,1,1,0,1,0.0,,0,1,0,0,0,1,0,0,0,0
nicholasperez@example.net,1907787,N,MX,O,62,16/02/17,5,11,A,N,S,11.0,New Meghan,,92294.01518736641,Premium,0,1,0,1,0,1,0,0,1,0,1,1,0.0,1.0,1,0,0,1,1,1,1,1,0,1
debrajensen@example.net,9318488,N,CA,M,49,10/05/21,2,9,C,N,N,,East Michael,0.19253125612385458,132327.20177104196,Premium,1,0,1,1,0,1,0,1,0,0,1,1,,0.0,1,0,0,0,1,1,1,1,0,0
sgreen@example.net,1528809,S,MX,M,54,02/11/22,4,4,B,N,S,56.0,Reedfurt,0.4209948928989119,33293.45693604278,Individual,1,0,1,0,0,0,0,0,0,1,1,1,1.0,,1,1,1,0,0,1,1,0,0,0
johnray@example.com,5483776,N,MX,O,63,13/10/18,4,12,C,S,S,44.0,Alexaside,0.3896724471930322,192460.1190211902,Individual,1,1,0,1,1,1,1,0,1,1,0,0,1.0,0.0,0,0,0,1,0,1,0,1,0,1
jamiejimenez@example.org,3149249,S,CA,M,36,21/10/23,9,13,B,S,N,55.0,East Theresa,0.7178042810896919,43650.49855945808,Premium,0,0,1,1,0,0,1,1,1,0,0,1,0.0,1.0,0,1,0,1,1,0,0,1,0,1
christopher81@example.org,1349551,N,US,O,40,13/08/21,9,5,B,S,S,21.0,Baldwintown,0.985130012096143,119141.84612933561,Premium,1,1,0,1,0,1,0,1,1,1,1,0,0.0,0.0,0,0,1,1,1,1,0,0,0,0
rhonda23@example.org,1895816,N,US,M,45,23/04/18,1,18,B,S,S,23.0,Port Danielle,0.1982125067499544,179181.3416620913,Premium,1,1,0,1,0,1,0,1,1,0,1,0,1.0,0.0,0,1,1,1,0,1,0,0,1,1
kennethsanchez@example.org,8717233,N,CA,M,18,06/05/21,10,10,B,S,N,6.0,Kerrchester,0.08918875586151098,114303.05553168524,Individual,1,1,0,1,0,0,1,0,0,1,0,1,,1.0,0,1,0,1,0,0,1,1,0,1
carterkimberly@example.com,2728168,S,CA,M,39,06/03/23,8,11,B,S,S,33.0,Lake Christopher,0.8852085056741454,199146.48355979394,Business,1,1,0,1,0,1,1,1,1,0,1,1,1.0,1.0,1,0,1,0,0,0,0,0,1,0
michaelhenderson@example.com,5987769,N,MX,M,64,28/12/20,3,1,B,N,S,53.0,Emilyview,0.47817593780319856,76240.29581475453,Premium,1,0,0,0,0,0,0,1,0,1,1,1,0.0,1.0,0,1,1,0,0,0,1,1,1,1
omontgomery@example.net,5139683,N,MX,M,79,27/12/24,2,7,B,N,S,56.0,Loveberg,0.5952130897412528,132155.71892571193,Premium,1,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,1,0,0,0
juliali@example.org,8727726,N,MX,O,64,07/08/16,10,6,A,S,S,17.0,Suemouth,0.24879577209018422,151443.61311278385,Premium,0,1,1,0,0,1,0,1,0,1,0,1,0.0,,1,0,0,0,1,0,0,1,1,0
barbaraarmstrong@example.net,6470888,N,MX,F,27,04/01/24,7,19,B,N,N,46.0,Lake Morganmouth,0.2677768318715805,114603.20806635858,Individual,1,1,0,0,0,0,0,0,0,1,1,1,,,0,0,0,1,0,0,1,1,0,0
cjohnson@example.com,7310528,N,CA,F,20,26/09/21,6,2,A,S,S,32.0,Warrenport,0.7953949235793436,132522.71477158135,Business,0,1,1,0,0,1,0,0,1,1,0,1,1.0,1.0,1,0,1,0,1,0,0,1,1,1
william12@example.com,5880068,S,CA,F,71,31/03/24,9,1,B,N,S,40.0,Benjamintown,0.7673795993211635,59888.598462781054,Business,1,1,0,0,0,0,0,0,0,1,0,1,0.0,1.0,0,0,0,0,1,1,0,1,1,1
warroyo@example.net,7477521,N,MX,M,18,31/05/15,6,14,B,N,N,26.0,East Rebecca,0.7845198211745261,40983.069814898015,Individual,0,1,1,0,0,1,0,1,0,1,1,0,,,1,1,1,1,1,1,1,1,1,1
mbarber@example.com,9177993,S,US,F,60,19/05/21,0,17,A,N,N,53.0,Brooksberg,0.9044880104613565,65288.91118480014,Individual,1,0,0,0,0,1,0,1,0,0,0,1,0.0,1.0,0,0,1,1,0,0,1,1,1,1
kristin56@example.com,9725601,S,CA,O,37,06/03/23,5,2,A,N,N,47.0,Kennedychester,0.18837677056599744,35058.155792642516,Individual,1,0,1,0,1,0,0,1,1,0,1,0,1.0,1.0,1,0,1,1,0,0,0,0,0,0
jdavis@example.net,3906033,N,CA,O,55,05/04/17,2,17,A,N,N,15.0,Christopherchester,0.8634978570828046,61832.22645828629,Individual,0,0,1,0,0,1,0,0,1,1,0,0,,1.0,0,0,1,1,1,1,0,0,0,1
fnelson@example.org,6020315,N,CA,M,55,03/03/25,5,7,A,S,S,53.0,Hughesburgh,0.4885252721596405,177117.36735968088,Business,1,1,1,0,0,1,1,0,1,0,1,0,,,1,0,1,1,0,1,0,0,0,1
taylordana@example.com,5186442,N,MX,M,66,07/02/22,0,15,B,S,S,41.0,Williamchester,0.24803518797487956,191142.3335665653,Business,0,0,1,0,0,0,1,1,0,0,0,1,,,0,0,1,0,0,0,0,0,1,0
heather80@example.net,4872295,S,CA,M,26,03/05/18,7,12,B,S,S,36.0,West Deannaside,0.014564272052428384,174805.94298225996,Business,0,0,1,0,1,1,1,0,1,1,0,1,1.0,0.0,1,1,0,0,0,0,1,0,0,1
obrienmonique@example.com,8198160,S,US,M,50,05/09/23,1,17,C,S,N,,Davidfurt,0.1498233077278459,48182.633575864544,Premium,0,0,0,0,0,0,1,0,1,0,1,0,1.0,0.0,0,1,1,0,1,1,0,1,1,1
ledwards@example.org,1732102,N,CA,F,47,28/07/20,8,11,C,S,N,18.0,South Chad,0.3044908642752766,126732.60150158322,Individual,1,0,0,1,0,1,1,0,0,1,1,1,0.0,1.0,1,1,1,0,1,1,0,1,1,0
allison70@example.net,5509767,N,CA,O,44,04/01/22,4,12,B,S,N,43.0,North Laurenside,0.016082314668672604,163984.2106067579,Business,1,1,1,1,0,0,0,0,0,0,0,0,,0.0,0,1,0,0,0,0,1,1,0,1
thomasperez@example.org,5744585,S,CA,O,67,26/08/15,5,4,A,S,N,50.0,South Christinamouth,0.1655504511778948,121929.38149928574,Premium,0,1,1,0,0,0,0,0,0,1,0,1,0.0,,1,1,0,1,0,1,0,0,0,0
hernandezconnor@example.net,8462544,S,CA,O,71,04/07/16,4,7,C,S,S,45.0,Mirandatown,0.07808103089278695,146715.33005969503,Business,0,0,0,0,0,1,0,0,0,1,0,1,1.0,1.0,1,1,0,0,1,0,0,1,0,0
dvalentine@example.net,5321928,N,CA,M,71,11/06/18,2,14,A,S,S,17.0,Joshuaburgh,0.5862219470640099,107694.23206482321,Premium,1,0,0,0,0,1,0,1,1,1,1,1,,0.0,0,1,0,0,0,0,1,0,1,0
ahayes@example.net,1597634,S,MX,O,63,30/08/15,1,16,A,N,N,49.0,Hurstfurt,0.6943239875122209,107927.27559388397,Individual,0,0,1,0,0,1,1,1,1,1,0,1,,1.0,0,0,0,0,1,0,0,1,0,0
johnsonamy@example.net,2343329,N,MX,O,27,18/09/21,9,12,A,N,S,18.0,Margaretburgh,0.6047407610684763,144869.66779398866,Business,0,0,0,0,1,0,0,1,1,1,1,1,,1.0,0,1,0,1,0,1,0,1,0,0
vanessa36@example.org,9106905,N,US,O,42,12/04/20,9,16,C,N,S,38.0,Port Ashleytown,0.22747646496193463,44912.53143004497,Premium,0,1,1,0,1,0,0,0,0,0,1,0,0.0,1.0,1,1,1,0,1,1,1,1,0,0
larsenkathryn@example.net,3665326,S,CA,F,71,26/11/24,3,16,A,N,S,35.0,Jenniferport,0.10522500180329497,192449.55027644118,Individual,0,0,0,0,1,0,1,0,1,1,0,0,1.0,,1,1,0,0,1,0,1,0,1,0
iboyd@example.net,4692975,N,CA,O,29,23/12/24,5,15,C,N,N,52.0,Lake Kyle,,143676.89240328886,Business,1,1,1,0,1,1,1,1,0,0,0,0,0.0,1.0,1,0,1,0,0,1,1,1,1,0
weberleslie@example.org,1952807,N,CA,O,76,19/09/18,0,5,A,S,S,1.0,Aaronport,0.5517867243634486,63063.694571435044,Business,1,0,1,1,0,0,0,0,1,0,1,1,1.0,1.0,0,1,0,1,1,0,1,0,0,1
baileykelly@example.com,7703784,S,US,F,47,08/07/17,5,18,B,N,N,44.0,North Nicolebury,0.562812657231768,129703.7561857683,Premium,0,0,1,0,1,1,1,1,1,1,1,1,1.0,,0,0,1,0,0,1,0,1,1,0
bmartin@example.org,9852264,N,MX,M,27,28/01/16,6,1,A,S,N,7.0,East Melissa,0.043865536185017984,197176.4900093827,Individual,1,1,0,1,0,1,1,1,1,1,0,1,1.0,0.0,0,1,0,1,1,1,0,0,0,1
michelemartinez@example.org,1661788,N,US,F,70,03/08/18,2,9,B,S,S,10.0,Justinhaven,0.3364871874083252,87925.45339835157,Business,1,1,0,0,1,0,0,1,0,0,1,0,,,1,1,1,1,1,0,0,0,1,0
stevenramirez@example.net,8702541,S,CA,O,70,03/11/16,6,13,B,N,S,19.0,Ryanview,,56743.96276448286,Premium,0,1,1,0,1,0,0,1,1,0,1,0,1.0,0.0,1,1,1,1,0,1,0,0,1,1
paul36@example.net,9883063,N,US,M,41,07/07/24,0,3,B,S,S,44.0,South Kelli,0.9109177381150638,136163.75571775774,Individual,0,0,1,1,0,0,0,1,0,0,1,1,0.0,1.0,0,1,1,0,1,0,1,0,1,0
dhernandez@example.org,2676573,S,US,O,18,11/12/24,3,17,C,S,S,13.0,Lake Kimberly,0.45621790324569955,170723.00314234756,Premium,0,0,0,0,1,1,1,1,0,0,0,0,0.0,0.0,1,0,0,0,0,1,0,1,0,0
yhooper@example.net,3400413,S,CA,O,44,06/12/15,5,12,B,S,N,9.0,East Alexander,,93612.62551377474,Business,1,1,1,0,0,1,0,0,1,0,0,1,0.0,,0,0,0,0,0,1,1,1,0,0
washingtonjohn@example.org,6065545,N,CA,F,36,18/07/17,3,18,C,S,S,25.0,West Victoria,0.0449850078325329,141659.67395188916,Individual,1,0,1,1,0,0,1,1,1,0,0,0,1.0,,1,1,0,1,0,1,0,1,0,0
brian18@example.com,1769297,N,MX,O,49,29/04/15,8,13,B,S,S,38.0,West Amanda,0.010945994664706249,173319.21526379304,Premium,0,0,1,1,1,0,0,0,0,1,0,0,0.0,,0,1,0,1,0,1,1,1,0,1
danielpeters@example.net,4995695,N,US,O,24,28/12/19,9,5,B,N,N,51.0,Danielland,,21127.978888241476,Individual,0,0,1,1,0,1,1,0,1,0,1,1,0.0,1.0,0,0,0,0,0,0,0,1,1,0
john41@example.net,6867034,N,CA,F,69,07/01/16,2,14,C,S,S,28.0,Port Andrew,0.6128764620159133,39427.522128004864,Individual,1,1,0,1,0,0,1,0,1,1,1,1,0.0,0.0,0,0,1,1,1,1,1,0,0,0
tpeterson@example.com,1336661,N,CA,O,33,09/03/19,6,10,A,S,N,39.0,Nicolebury,0.40533328575068805,118501.5372207795,Business,1,0,0,1,0,0,1,1,1,1,1,0,1.0,,1,0,1,0,0,1,0,1,0,1
